STUDIENR,UDDANNELSE,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,BEDOMMELSESDATO
STNR000037,"Menneskeorienteret kunstig intelligens, cand.polyt.",88383,88383 Akademisk informationssøgning - styrk dine informationskompetencer,BE,bestået/ikke bestået,2.5,Skriftlig,ekstern censur,2020-01-24
STNR000037,"Softwareteknologi, ingeniør bach.",B01-15,Institut for Matematik og Computer Science,7,7-trinsskala,15.0,Projekt,ekstern censur,2018-02-07
STNR000037,"Menneskeorienteret kunstig intelligens, cand.polyt.",E01-30,Institut for Matematik og Computer Science,4,7-trinsskala,30.0,Projekt,ekstern censur,2021-02-26
STNR000037,"Softwareteknologi, ingeniør bach.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2018-06-25
STNR000039,"Matematik og teknologi, ingeniør bach.",1018,01018 Diskret Matematik 2: Algebra,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-08
STNR000039,"Matematik og teknologi, ingeniør bach.",1025,01025 Matematik 2 for Matematik og Teknologi,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-01-10
STNR000039,"Matematik og teknologi, ingeniør bach.",1125,01125 Topologiske grundbegreber og metriske rum,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-02-10
STNR000039,"Matematik og teknologi, ingeniør bach.",1410,01410 Kryptologi 1,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-05-17
STNR000039,"Matematik og teknologi, ingeniør bach.",1418,01418 Introduktion til partielle differentialligninger,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-01-23
STNR000039,"Matematik og teknologi, ingeniør bach.",1604,01604 Modellering af populationer og sygdomsspredning,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-01
STNR000039,"Matematisk modellering og computing, cand.polyt.",1617,01617 Introduktion til dynamiske systemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR000039,"Matematik og teknologi, ingeniør bach.",1666,01666 Fagprojekt - Bachelor i Matematik og Teknologi,12,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-06-21
STNR000039,"Matematik og teknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-24
STNR000039,"Matematisk modellering og computing, cand.polyt.",2170,02170 Databasesystemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-09
STNR000039,"Matematisk modellering og computing, cand.polyt.",2409,02409 Multivariat statistik,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-12-18
STNR000039,"Matematik og teknologi, ingeniør bach.",2417,02417 Tidsrækkeanalyse,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-18
STNR000039,"Matematik og teknologi, ingeniør bach.",2418,02418 Statistisk modellering: teori og anvendelser,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-12-18
STNR000039,"Matematisk modellering og computing, cand.polyt.",2424,02424 Videregående dataanalyse og statistisk modellering,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-05-19
STNR000039,"Matematisk modellering og computing, cand.polyt.",2427,02427 Videregående tidsrækkeanalyse,10,7-trinsskala,10.0,Skriftlig,intern censur,2021-01-17
STNR000039,"Matematik og teknologi, ingeniør bach.",2441,02441 Anvendt statistik og statistisk programmel,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-25
STNR000039,"Matematisk modellering og computing, cand.polyt.",2443,02443 Stokastisk simulation,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-07-28
STNR000039,"Matematik og teknologi, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-14
STNR000039,"Matematisk modellering og computing, cand.polyt.",2456,02456 Dyb læring,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-01-29
STNR000039,"Matematisk modellering og computing, cand.polyt.",2460,02460 Avanceret machine learning,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-05-18
STNR000039,"Matematisk modellering og computing, cand.polyt.",2471,02471 Machine learning til signalbehandling,7,7-trinsskala,5.0,Mundtlig,ekstern censur,2021-01-20
STNR000039,"Matematisk modellering og computing, cand.polyt.",2477,02477 Bayesiansk machine learning,12,7-trinsskala,5.0,Mundtlig,ekstern censur,2021-05-26
STNR000039,"Matematik og teknologi, ingeniør bach.",2502,02502 Billedanalyse,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-10
STNR000039,"Matematik og teknologi, ingeniør bach.",2526,02526 Matematisk modellering,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-06-20
STNR000039,"Matematisk modellering og computing, cand.polyt.",2582,02582 Computerintensiv dataanalyse,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-08-14
STNR000039,"Matematisk modellering og computing, cand.polyt.",2582,02582 Computerintensiv dataanalyse,EM,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-05-20
STNR000039,"Matematik og teknologi, ingeniør bach.",2610,02610 Optimering og datafitting,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-21
STNR000039,"Matematisk modellering og computing, cand.polyt.",2623,02623 Finite Element Metoden for partielle differentialligninger,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-02-03
STNR000039,"Matematik og teknologi, ingeniør bach.",2635,02635 Programmering af matematisk software,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-09
STNR000039,"Matematik og teknologi, ingeniør bach.",2806,02806 Social dataanalyse og visualisering,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-11
STNR000039,"Matematik og teknologi, ingeniør bach.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-14
STNR000039,"Matematik og teknologi, ingeniør bach.",42101,42101 Introduktion til operationsanalyse,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-01-05
STNR000039,"Matematisk modellering og computing, cand.polyt.",42114,42114 Heltalsprogrammering,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-01-16
STNR000039,"Matematisk modellering og computing, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR000039,"Matematik og teknologi, ingeniør bach.",42611,42611 Ingeniørfagets videnskabsteori (august),12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-09-10
STNR000039,"Matematisk modellering og computing, cand.polyt.",88383,88383 Akademisk informationssøgning - styrk dine informationskompetencer,BE,bestået/ikke bestået,2.5,Skriftlig,ekstern censur,2021-06-29
STNR000039,"Matematik og teknologi, ingeniør bach.",B01-15,Institut for Matematik og Computer Science,12,7-trinsskala,15.0,Projekt,ekstern censur,2019-07-10
STNR000039,"Matematisk modellering og computing, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2020-05-17
STNR000044,"Softwareteknologi, ingeniør bach.",2156,02156 Logiske systemer og logikprogrammering,4,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-24
STNR000044,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-02-05
STNR000044,"Softwareteknologi, ingeniør bach.",2158,02158 Parallelprogrammering,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-02-06
STNR000044,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR000044,"Informationsteknologi, cand.polyt.",2224,02224 Modellering og analyse af tidstro systemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-09
STNR000044,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-17
STNR000044,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-27
STNR000044,"Informationsteknologi, cand.polyt.",2234,02234 Aktuelle emner i systemsikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-25
STNR000044,"Informationsteknologi, cand.polyt.",2247,02247 Oversætterkonstruktion,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-05-19
STNR000044,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,2,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-04
STNR000044,"Informationsteknologi, cand.polyt.",2268,02268 Procesorienterede og event-drevne softwaresystemer,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-05-19
STNR000044,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR000044,"Softwareteknologi, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,2,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-14
STNR000044,"Softwareteknologi, ingeniør bach.",2805,02805 Sociale grafer og interaktioner,7,7-trinsskala,10.0,Skriftlig,intern censur,2018-01-05
STNR000044,"Softwareteknologi, ingeniør bach.",31385,31385 Autonome robotsystemer,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-01-31
STNR000044,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-29
STNR000044,"Softwareteknologi, ingeniør bach.",42610,42610 Ingeniørfagets videnskabsteori,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-14
STNR000044,"Informationsteknologi, cand.polyt.",88383,88383 Akademisk informationssøgning - styrk dine informationskompetencer,BE,bestået/ikke bestået,2.5,Skriftlig,ekstern censur,2020-07-01
STNR000044,"Softwareteknologi, ingeniør bach.",B01-20,Institut for Matematik og Computer Science,10,7-trinsskala,20.0,Projekt,ekstern censur,2018-07-05
STNR000044,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,7,7-trinsskala,30.0,Projekt,ekstern censur,2021-02-25
STNR000044,"Informationsteknologi, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,5.0,Projekt,intern censur,2019-01-25
STNR000047,"Kemi og teknologi, ing.bach.",1015,01015 Matematik 1,IB,7-trinsskala,17.5,Skriftlig,ekstern censur,2018-06-21
STNR000047,"Kemi og teknologi, ing.bach.",1015,01015 Matematik 1,IB,7-trinsskala,17.5,Skriftlig,ekstern censur,2020-06-21
STNR000047,"Kemi og teknologi, ing.bach.",2632,02632 Introduktion til programmering og databehandling,EM,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-09-20
STNR000047,"Kemi og teknologi, ing.bach.",2633,02633 Introduktion til programmering og databehandling,-3,7-trinsskala,5.0,Skriftlig,intern censur,2018-02-16
STNR000047,"Kemi og teknologi, ing.bach.",27002,27002 Life science,0,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-06-05
STNR000047,"Kemi og teknologi, ing.bach.",27002,27002 Life science,S,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2017-12-15
STNR000047,"Kemi og teknologi, ing.bach.",27008,27008 Life science,0,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-08-22
STNR000047,"Kemi og teknologi, ing.bach.",42415,42415 Teknisk økonomi,EM,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-24
STNR000047,"Kemi og teknologi, ing.bach.",42415,42415 Teknisk økonomi,0,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-16
STNR000047,"Kemi og teknologi, ing.bach.",42429,42429 Projektledelse,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-09-25
STNR000047,"Kemi og teknologi, ing.bach.",88383,88383 Akademisk informationssøgning - styrk dine informationskompetencer,BE,bestået/ikke bestået,2.5,Skriftlig,ekstern censur,2020-01-24
STNR000053,"Matematik og teknologi, ingeniør bach.",1018,01018 Diskret Matematik 2: Algebra,2,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-08
STNR000053,"Matematik og teknologi, ingeniør bach.",1025,01025 Matematik 2 for Matematik og Teknologi,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-01-10
STNR000053,"Matematik og teknologi, ingeniør bach.",1125,01125 Topologiske grundbegreber og metriske rum,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-02-10
STNR000053,"Matematik og teknologi, ingeniør bach.",1666,01666 Fagprojekt - Bachelor i Matematik og Teknologi,10,bestået/ikke bestået,10.0,Skriftlig,intern censur,2018-06-21
STNR000053,"Matematik og teknologi, ingeniør bach.",2102,02102 Indledende programmering,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-09-17
STNR000053,"Matematisk modellering og computing, cand.polyt.",2170,02170 Databasesystemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-15
STNR000053,"Matematik og teknologi, ingeniør bach.",2180,02180 Introduktion til kunstig intelligens,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-09
STNR000053,"Matematisk modellering og computing, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2021-06-30
STNR000053,"Matematik og teknologi, ingeniør bach.",2403,02403 Introduktion til matematisk statistik,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2017-08-24
STNR000053,"Matematik og teknologi, ingeniør bach.",2413,02413 Statistisk kvalitetskontrol,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-12-18
STNR000053,"Matematik og teknologi, ingeniør bach.",2417,02417 Tidsrækkeanalyse,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR000053,"Matematik og teknologi, ingeniør bach.",2435,02435 Beslutningstagen under usikkerhed,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-11
STNR000053,"Matematisk modellering og computing, cand.polyt.",2443,02443 Stokastisk simulation,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-07-28
STNR000053,"Matematik og teknologi, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-01-09
STNR000053,"Matematisk modellering og computing, cand.polyt.",2460,02460 Avanceret machine learning,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-05-18
STNR000053,"Matematik og teknologi, ingeniør bach.",2502,02502 Billedanalyse,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-02
STNR000053,"Matematisk modellering og computing, cand.polyt.",2506,02506 Videregående billedanalyse,4,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2021-05-31
STNR000053,"Matematik og teknologi, ingeniør bach.",2526,02526 Matematisk modellering,2,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-06-20
STNR000053,"Matematisk modellering og computing, cand.polyt.",2561,02561 Computergrafik,EM,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-01-23
STNR000053,"Matematik og teknologi, ingeniør bach.",2601,02601 Introduktion til numeriske algoritmer,4,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-06-18
STNR000053,"Matematik og teknologi, ingeniør bach.",2601,02601 Introduktion til numeriske algoritmer,0,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-06-15
STNR000053,"Matematisk modellering og computing, cand.polyt.",2614,02614 High-performance computing,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-02-19
STNR000053,"Matematik og teknologi, ingeniør bach.",2635,02635 Programmering af matematisk software,4,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-21
STNR000053,"Matematisk modellering og computing, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-01-18
STNR000053,"Matematik og teknologi, ingeniør bach.",10022,10022 Fysik 1,S,7-trinsskala,10.0,Skriftlig,intern censur,2019-09-19
STNR000053,"Matematik og teknologi, ingeniør bach.",10022,10022 Fysik 1,EM,7-trinsskala,10.0,Skriftlig,intern censur,2018-09-03
STNR000053,"Matematik og teknologi, ingeniør bach.",10022,10022 Fysik 1,12,7-trinsskala,10.0,Skriftlig,intern censur,2020-06-17
STNR000053,"Matematik og teknologi, ingeniør bach.",42101,42101 Introduktion til operationsanalyse,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-01-17
STNR000053,"Matematik og teknologi, ingeniør bach.",42104,42104 Introduktion til financial engineering,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-28
STNR000053,"Matematik og teknologi, ingeniør bach.",42112,42112 Matematisk programmering modellering,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-03-01
STNR000053,"Matematisk modellering og computing, cand.polyt.",42186,42186 Model-based machine learning,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-25
STNR000053,"Matematisk modellering og computing, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR000053,"Matematik og teknologi, ingeniør bach.",42611,42611 Ingeniørfagets videnskabsteori (august),10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-09-20
STNR000053,"Matematisk modellering og computing, cand.polyt.",88383,88383 Akademisk informationssøgning - styrk dine informationskompetencer,BE,bestået/ikke bestået,2.5,Skriftlig,ekstern censur,2021-06-29
STNR000053,"Matematik og teknologi, ingeniør bach.",B42-20,"Institut for Teknologi, Ledelse og Økonomi",4,7-trinsskala,20.0,Projekt,ekstern censur,2019-01-29
STNR000055,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,12,7-trinsskala,20.0,Skriftlig,ekstern censur,2018-06-22
STNR000055,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-22
STNR000055,"Softwareteknologi, ingeniør bach.",2101,02101 Indledende programmering,12,7-trinsskala,5.0,Mundtlig,intern censur,2017-12-22
STNR000055,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-17
STNR000055,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-12-18
STNR000055,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2018-01-19
STNR000055,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2019-06-28
STNR000055,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-02-11
STNR000055,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-06-17
STNR000055,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-02-15
STNR000055,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-15
STNR000055,"Softwareteknologi, ingeniør bach.",2170,02170 Databasesystemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-15
STNR000055,"Softwareteknologi, ingeniør bach.",2180,02180 Introduktion til kunstig intelligens,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-09
STNR000055,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-07-14
